analyst_id,ticker,f_quarter,reported,eps_points,revenue_points,total_points
Suntrust_10,MGPI,Q3 2021,3-Nov-21,12,-9,3
Suntrust_10,SMG,Q4 2021,3-Nov-21,-9,11,2
Suntrust_10,CHD,Q3 2021,29-Oct-21,22,-15,7
Suntrust_10,CL,Q3 2021,29-Oct-21,-25,-25,-50
Suntrust_10,NWL,Q3 2021,29-Oct-21,25,-20,5
Suntrust_10,KDP,Q3 2021,28-Oct-21,-9,-13,-22
Suntrust_10,KO,Q3 2021,27-Oct-21,5,-25,-20
Suntrust_10,ACCO,Q3 2021,26-Oct-21,7,-9,-2
Suntrust_10,AAN,Q3 2021,26-Oct-21,24,-25,-1
Suntrust_10,PG,Q1 2022,19-Oct-21,-23,-17,-40
Suntrust_10,CAG,Q1 2022,7-Oct-21,-8,-5,-13
Suntrust_10,STZ,Q2 2022,6-Oct-21,-4,19,15
Suntrust_10,PEP,Q3 2021,5-Oct-21,-25,-25,-50
Suntrust_10,HAIN,Q4 2021,26-Aug-21,-10,-7,-17
dulette5,CSCO,Q3 2019,15-May-19,-2,14,12
dulette5,TWLO,Q1 2019,30-Apr-19,12,14,26
dulette5,KO,Q1 2019,23-Apr-19,12,13,25
newsdesk,V,Q3 2021,27-Jul-21,14,17,31
newsdesk,GME,Q1 2021,9-Jun-21,22,21,43
newsdesk,AMC,Q1 2021,6-May-21,-13,-2,-15
newsdesk,V,Q2 2021,27-Apr-21,-17,-20,-37
newsdesk,GME,Q4 2020,23-Mar-21,-4,-6,-10
newsdesk,AMC,Q4 2020,10-Mar-21,-19,-1,-20
newsdesk,AMZN,Q4 2020,2-Feb-21,-5,10,5
newsdesk,V,Q1 2021,28-Jan-21,-9,11,2
newsdesk,AAPL,Q1 2021,27-Jan-21,-6,-7,-13
newsdesk,DAL,Q4 2020,14-Jan-21,-25,-25,-50
newsdesk,FDX,Q2 2021,17-Dec-20,-4,8,4
newsdesk,GME,Q3 2020,8-Dec-20,23,-5,18
newsdesk,DIS,Q4 2020,12-Nov-20,23,-2,21
newsdesk,AMZN,Q3 2020,29-Oct-20,-6,-10,-16
newsdesk,AAPL,Q4 2020,29-Oct-20,-2,-5,-7
newsdesk,V,Q4 2020,28-Oct-20,-3,-1,-4
newsdesk,GE,Q3 2020,28-Oct-20,-4,-1,-5
newsdesk,MSFT,Q1 2021,27-Oct-20,-5,7,2
newsdesk,INTC,Q3 2020,22-Oct-20,-1,-3,-4
newsdesk,NFLX,Q3 2020,20-Oct-20,16,-8,8
newsdesk,DAL,Q3 2020,13-Oct-20,-25,-25,-50
newsdesk,PEP,Q3 2020,1-Oct-20,23,20,43
newsdesk,FDX,Q1 2021,15-Sep-20,-4,-4,-8
newsdesk,GME,Q2 2020,9-Sep-20,-3,17,14
newsdesk,HD,Q2 2020,18-Aug-20,-2,12,10
Analyst_4020535,KO,Q4 2019,30-Jan-20,-5,-25,-30
Analyst_4020535,KO,Q3 2019,18-Oct-19,-8,-19,-27
Analyst_4020535,KO,Q2 2019,23-Jul-19,25,-6,19
Analyst_4020535,KO,Q1 2019,23-Apr-19,-5,12,7
Helsou,TSLA,Q3 2021,20-Oct-21,-3,23,20
Helsou,ABT,Q3 2021,20-Oct-21,7,8,15
Helsou,NEE,Q3 2021,20-Oct-21,18,-5,13
Helsou,ISRG,Q3 2021,19-Oct-21,25,20,45
Helsou,NVDA,Q2 2022,18-Aug-21,14,15,29
Helsou,PYPL,Q2 2021,28-Jul-21,-2,-3,-5
Helsou,FB,Q2 2021,28-Jul-21,8,10,18
Helsou,MSFT,Q4 2021,27-Jul-21,7,-4,3
Helsou,SYK,Q2 2021,27-Jul-21,11,10,21
Helsou,V,Q3 2021,27-Jul-21,8,12,20
Helsou,GOOGL,Q2 2021,27-Jul-21,7,8,15
Helsou,AAPL,Q3 2021,27-Jul-21,8,10,18
Helsou,AMD,Q2 2021,27-Jul-21,19,11,30
Helsou,TSLA,Q2 2021,26-Jul-21,9,13,22
Helsou,NEE,Q2 2021,23-Jul-21,17,-4,13
Helsou,VFC,Q3 2021,27-Jan-21,-2,21,19
Helsou,VRTX,Q3 2020,29-Oct-20,-3,-3,-6
Helsou,ECL,Q3 2020,27-Oct-20,24,24,48
Helsou,DHR,Q3 2020,22-Oct-20,9,8,17
Helsou,ABT,Q3 2020,21-Oct-20,9,9,18
Helsou,NEE,Q3 2020,21-Oct-20,17,-3,14
Helsou,TXN,Q3 2020,20-Oct-20,9,9,18
Helsou,PG,Q1 2021,20-Oct-20,10,9,19
Helsou,LMT,Q3 2020,20-Oct-20,10,11,21
Helsou,VFC,Q1 2021,31-Jul-20,-1,-1,-2
Analyst_8480453,BAC,Q3 2019,16-Oct-19,-7,17,10
Analyst_8480453,USB,Q3 2019,16-Oct-19,-4,-6,-10
Analyst_8480453,PEP,Q3 2019,3-Oct-19,6,9,15
Analyst_8480453,QCOM,Q3 2019,31-Jul-19,14,-3,11
Analyst_8480453,AMD,Q2 2019,30-Jul-19,-1,21,20
Analyst_8480453,UAA,Q2 2019,30-Jul-19,9,-1,8
Analyst_8480453,TWTR,Q2 2019,26-Jul-19,19,12,31
Analyst_8480453,MCD,Q2 2019,26-Jul-19,-1,-1,-2
Analyst_8480453,MMM,Q2 2019,25-Jul-19,10,11,21
Analyst_8480453,LVS,Q2 2019,24-Jul-19,-4,-4,-8
Analyst_8480453,XLNX,Q1 2020,24-Jul-19,12,-1,11
Analyst_8480453,NOW,Q2 2019,24-Jul-19,5,19,24
Analyst_8480453,ALGN,Q2 2019,24-Jul-19,9,12,21
Analyst_8480453,PYPL,Q2 2019,24-Jul-19,-4,-2,-6
Analyst_8480453,FB,Q2 2019,24-Jul-19,10,9,19
Analyst_8480453,FLIR,Q2 2019,24-Jul-19,25,15,40
Analyst_8480453,T,Q2 2019,24-Jul-19,-3,-1,-4
Analyst_8480453,BA,Q2 2019,24-Jul-19,12,15,27
Analyst_8480453,V,Q3 2019,23-Jul-19,12,7,19
Analyst_8480453,LMT,Q2 2019,23-Jul-19,8,10,18
Analyst_8480453,CNC,Q2 2019,23-Jul-19,10,-4,6
Analyst_8480453,KO,Q2 2019,23-Jul-19,25,-3,22
Analyst_8480453,ISRG,Q2 2019,18-Jul-19,9,8,17
Analyst_8480453,MSFT,Q4 2019,18-Jul-19,8,8,16
Analyst_8480453,UNH,Q2 2019,18-Jul-19,6,-1,5
Analyst_193763,NVDA,Q3 2022,17-Nov-21,22,16,38
Analyst_193763,AMZN,Q3 2021,28-Oct-21,-2,-1,-3
Analyst_193763,AAPL,Q4 2021,28-Oct-21,-1,-2,-3
Analyst_193763,DXCM,Q3 2021,28-Oct-21,9,6,15
Analyst_193763,MCD,Q3 2021,27-Oct-21,8,25,33
Analyst_193763,MSFT,Q1 2022,26-Oct-21,10,18,28
Analyst_193763,GOOGL,Q3 2021,26-Oct-21,7,18,25
Analyst_193763,AMD,Q3 2021,26-Oct-21,15,16,31
Analyst_193763,ENTG,Q3 2021,26-Oct-21,9,-4,5
Analyst_193763,CPRT,Q4 2021,8-Sep-21,11,14,25
Analyst_193763,LULU,Q2 2021,8-Sep-21,9,12,21
Analyst_193763,DOCU,Q2 2022,2-Sep-21,14,6,20
Analyst_193763,CRM,Q2 2022,25-Aug-21,7,15,22
Analyst_193763,CSCO,Q4 2021,18-Aug-21,17,20,37
Analyst_193763,NVDA,Q2 2022,18-Aug-21,11,24,35
Analyst_193763,TSLA,Q2 2021,26-Jul-21,9,12,21
Analyst_193763,FND,Q1 2021,6-May-21,8,-6,2
Analyst_193763,TWTR,Q1 2021,29-Apr-21,20,-1,19
Analyst_193763,ALGN,Q1 2021,28-Apr-21,9,11,20
Analyst_193763,SAM,Q1 2021,22-Apr-21,-4,9,5
Analyst_193763,SNAP,Q1 2021,22-Apr-21,6,-5,1
Analyst_193763,LRCX,Q3 2021,21-Apr-21,11,13,24
Analyst_193763,CMG,Q1 2021,21-Apr-21,-2,-1,-3
Analyst_193763,NFLX,Q1 2021,20-Apr-21,-2,21,19
Analyst_193763,KO,Q1 2021,19-Apr-21,17,11,28
JABOM_AM,LULU,Q2 2021,8-Sep-21,9,-12,-3
JABOM_AM,FSLR,Q2 2021,29-Jul-21,21,20,41
JABOM_AM,MSFT,Q4 2021,27-Jul-21,10,12,22
JABOM_AM,SBUX,Q3 2021,27-Jul-21,-4,-5,-9
JABOM_AM,PNR,Q2 2021,27-Jul-21,-25,-25,-50
JABOM_AM,TSLA,Q2 2021,26-Jul-21,-5,-21,-26
JABOM_AM,SLB,Q2 2021,23-Jul-21,-25,-25,-50
JABOM_AM,VZ,Q2 2021,21-Jul-21,-5,-6,-11
JABOM_AM,CMG,Q2 2021,20-Jul-21,-8,-25,-33
JABOM_AM,WFC,Q2 2021,14-Jul-21,-9,9,0
JABOM_AM,LULU,Q1 2021,3-Jun-21,-6,-11,-17
JABOM_AM,AMAT,Q2 2021,20-May-21,8,12,20
JABOM_AM,CSCO,Q3 2021,19-May-21,-1,-4,-5
JABOM_AM,WMT,Q1 2022,18-May-21,-4,7,3
JABOM_AM,MCFT,Q3 2021,12-May-21,9,12,21
JABOM_AM,HWM,Q1 2021,6-May-21,-8,-1,-9
JABOM_AM,ALB,Q1 2021,5-May-21,6,6,12
JABOM_AM,FMC,Q1 2021,5-May-21,25,15,40
JABOM_AM,ORA,Q1 2021,5-May-21,-3,-1,-4
JABOM_AM,TUP,Q1 2021,5-May-21,10,11,21
JABOM_AM,WTS,Q1 2021,4-May-21,7,-5,2
JABOM_AM,ESE,Q2 2021,4-May-21,12,-2,10
JABOM_AM,XYL,Q1 2021,4-May-21,7,8,15
JABOM_AM,SEDG,Q1 2021,3-May-21,-2,9,7
JABOM_AM,MSFT,Q3 2021,27-Apr-21,-17,-16,-33
Analyst_5533015,AVGO,Q3 2020,3-Sep-20,10,19,29
Analyst_5533015,SYY,Q4 2020,11-Aug-20,-1,17,16
Analyst_5533015,NIO,Q2 2020,11-Aug-20,9,11,20
Analyst_5533015,WIX,Q2 2020,6-Aug-20,-3,9,6
Analyst_5533015,GPN,Q2 2020,3-Aug-20,17,16,33
Analyst_5533015,CLX,Q4 2020,3-Aug-20,10,9,19
Analyst_5533015,TSN,Q3 2020,3-Aug-20,9,-3,6
Analyst_5533015,F,Q2 2020,30-Jul-20,-5,-1,-6
Analyst_5533015,BAX,Q2 2020,30-Jul-20,-2,-3,-5
Analyst_5533015,MA,Q2 2020,30-Jul-20,-4,-1,-5
Analyst_5533015,UPS,Q2 2020,30-Jul-20,-3,-3,-6
Analyst_5533015,APTV,Q2 2020,30-Jul-20,-1,20,19
Analyst_5533015,PG,Q4 2020,30-Jul-20,6,-5,1
Analyst_5533015,YUM,Q2 2020,30-Jul-20,-4,-2,-6
Analyst_5533015,PYPL,Q2 2020,29-Jul-20,10,8,18
Analyst_5533015,PPC,Q2 2020,29-Jul-20,19,12,31
Analyst_5533015,GE,Q2 2020,29-Jul-20,19,18,37
Analyst_5533015,SIX,Q2 2020,29-Jul-20,-2,20,18
Analyst_5533015,CME,Q2 2020,29-Jul-20,-1,22,21
Analyst_5533015,BA,Q2 2020,29-Jul-20,14,-1,13
Analyst_5533015,GM,Q2 2020,29-Jul-20,-3,-1,-4
Analyst_5533015,SHOP,Q2 2020,29-Jul-20,9,-3,6
Analyst_5533015,APRN,Q2 2020,29-Jul-20,9,25,34
Analyst_5533015,AEO,Q2 2019,4-Sep-19,10,11,21
Analyst_5533015,CRM,Q2 2020,22-Aug-19,11,14,25
Analyst_7906962,ABBV,Q1 2020,1-May-20,11,-4,7
Analyst_7906962,KO,Q1 2020,21-Apr-20,17,-6,11
Analyst_7906962,ABBV,Q4 2019,7-Feb-20,-3,-2,-5
